time_s,target_azimuth_deg,target_elevation_deg,target_detectable,human_detected
0.53000,120.22189,30.22180,true,false
0.54000,120.22607,30.22598,true,false
0.55000,120.23026,30.23016,true,false
0.56000,120.23444,30.23433,true,false
0.57000,120.23862,30.23851,true,false
0.58000,120.24280,30.24268,true,false
0.59000,120.24698,30.24686,true,false
0.60000,120.25116,30.25103,true,false
0.61000,120.25534,30.25521,true,false
0.62000,120.25952,30.25938,true,false
0.63000,120.26370,30.26355,true,false
0.64000,120.26788,30.26773,true,false
0.65000,120.27206,30.27190,true,false
0.66000,120.27624,30.27607,true,false
0.67000,120.28042,30.28024,true,false
0.68000,120.28460,30.28441,true,false
0.69000,120.28878,30.28858,true,false
0.70000,120.29295,30.29275,true,false
0.71000,120.29713,30.29692,true,false
0.72000,120.30131,30.30109,true,false
0.73000,120.30548,30.30525,true,false
0.74000,120.30966,30.30942,true,false
0.75000,120.31384,30.31359,true,false
0.76000,120.31801,30.31775,true,false
0.77000,120.32219,30.32192,true,false
0.78000,120.32636,30.32608,true,false
0.79000,120.33054,30.33024,true,false
0.80000,120.33471,30.33441,true,false
0.81000,120.33889,30.33857,true,false
0.82000,120.34306,30.34273,true,false
0.83000,120.34723,30.34689,true,false
0.84000,120.35140,30.35105,true,false
0.85000,120.35558,30.35521,true,false
0.86000,120.35975,30.35937,true,false
0.87000,120.36392,30.36353,true,false
0.88000,120.36809,30.36769,true,false
0.89000,120.37226,30.37184,true,false
0.90000,120.37643,30.37600,true,false
0.91000,120.38060,30.38016,true,false
0.92000,120.38477,30.38431,true,false
0.93000,120.38894,30.38846,true,false
0.94000,120.39311,30.39262,true,false
0.95000,120.39728,30.39677,true,false
0.96000,120.40145,30.40092,true,false
0.97000,120.40561,30.40507,true,false
0.98000,120.40978,30.40922,true,false
0.99000,120.41395,30.41337,true,false
1.00000,120.41811,30.41752,true,false
1.01000,120.42228,30.42167,true,false
1.02000,120.42644,30.42581,true,false
1.03000,120.43061,30.42996,true,false
1.04000,120.43477,30.43410,true,false
1.05000,120.43894,30.43825,true,false
1.06000,120.44310,30.44239,true,false
1.07000,120.44726,30.44654,true,false
1.08000,120.45143,30.45068,true,false
1.09000,120.45559,30.45482,true,false
1.10000,120.45975,30.45896,true,false
1.11000,120.46391,30.46310,true,false
1.12000,120.46807,30.46723,true,false
1.13000,120.47223,30.47137,true,false
1.14000,120.47639,30.47551,true,false
1.15000,120.48055,30.47964,true,false
1.16000,120.48471,30.48378,true,false
1.17000,120.48886,30.48791,true,false
1.18000,120.49302,30.49204,true,false
1.19000,120.49718,30.49618,true,false
1.20000,120.50133,30.50031,true,false
1.21000,120.50549,30.50444,true,false
1.22000,120.50964,30.50856,true,false
1.23000,120.51380,30.51269,true,false
1.24000,120.51795,30.51682,true,false
1.25000,120.52210,30.52094,true,false
1.26000,120.52626,30.52507,true,false
1.27000,120.53041,30.52919,true,false
1.28000,120.53456,30.53332,true,false
1.29000,120.53871,30.53744,true,false
1.30000,120.54286,30.54156,true,false
1.31000,120.54701,30.54568,true,false
1.32000,120.55116,30.54980,true,false
1.33000,120.55531,30.55391,true,false
1.34000,120.55946,30.55803,true,false
1.35000,120.56360,30.56214,true,false
1.36000,120.56775,30.56626,true,false
1.37000,120.57190,30.57037,true,false
1.38000,120.57604,30.57448,true,false
1.39000,120.58019,30.57859,true,false
1.40000,120.58433,30.58270,true,false
1.41000,120.58848,30.58681,true,false
1.42000,120.59262,30.59092,true,false
1.43000,120.59676,30.59502,true,false
1.44000,120.60090,30.59913,true,false
1.45000,120.60504,30.60323,true,false
1.46000,120.60918,30.60734,true,false
1.47000,120.61332,30.61144,true,false
1.48000,120.61746,30.61554,true,false
1.49000,120.62160,30.61964,true,false
1.50000,120.62574,30.62374,true,false
1.51000,120.62987,30.62783,true,false
1.52000,120.63401,30.63193,true,false
1.53000,120.63815,30.63602,true,false
1.54000,120.64228,30.64011,true,false
1.55000,120.64642,30.64421,true,false
1.56000,120.65055,30.64830,true,false
1.57000,120.65468,30.65239,true,false
1.58000,120.65881,30.65647,true,false
1.59000,120.66294,30.66056,true,false
1.60000,120.66707,30.66465,true,false
1.61000,120.67120,30.66873,true,false
1.62000,120.67533,30.67281,true,false
1.63000,120.67946,30.67689,true,false
1.64000,120.68359,30.68097,true,false
1.65000,120.68772,30.68505,true,false
1.66000,120.69184,30.68913,true,false
1.67000,120.69597,30.69321,true,false
1.68000,120.70009,30.69728,true,false
1.69000,120.70422,30.70135,true,false
1.70000,120.70834,30.70543,true,false
1.71000,120.71246,30.70950,true,false
1.72000,120.71658,30.71357,true,false
1.73000,120.72070,30.71763,true,false
1.74000,120.72482,30.72170,true,false
1.75000,120.72894,30.72577,true,false
1.76000,120.73306,30.72983,true,false
1.77000,120.73718,30.73389,true,false
1.78000,120.74129,30.73795,true,false
1.79000,120.74541,30.74201,true,false
1.80000,120.74953,30.74607,true,false
1.81000,120.75364,30.75013,true,false
1.82000,120.75775,30.75418,true,false
1.83000,120.76187,30.75823,true,false
1.84000,120.76598,30.76229,true,false
1.85000,120.77009,30.76634,true,false
1.86000,120.77420,30.77039,true,false
1.87000,120.77831,30.77443,true,false
1.88000,120.78242,30.77848,true,false
1.89000,120.78652,30.78252,true,false
1.90000,120.79063,30.78657,true,false
1.91000,120.79474,30.79061,true,false
1.92000,120.79884,30.79465,true,false
1.93000,120.80294,30.79869,true,false
1.94000,120.80705,30.80272,true,false
1.95000,120.81115,30.80676,true,false
1.96000,120.81525,30.81079,true,false
1.97000,120.81935,30.81483,true,false
1.98000,120.82345,30.81886,true,false
1.99000,120.82755,30.82288,true,false
2.00000,120.83165,30.82691,true,false
2.01000,120.83574,30.83094,true,false
2.02000,120.83984,30.83496,true,false
2.03000,120.84393,30.83898,true,false
2.04000,120.84803,30.84301,true,false
2.05000,120.85212,30.84702,true,false
2.06000,120.85621,30.85104,true,false
2.07000,120.86030,30.85506,true,false
2.08000,120.86440,30.85907,true,false
2.09000,120.86848,30.86308,true,false
2.10000,120.87257,30.86710,true,false
2.11000,120.87666,30.87110,true,false
2.12000,120.88075,30.87511,true,false
2.13000,120.88483,30.87912,true,false
2.14000,120.88892,30.88312,true,false
2.15000,120.89300,30.88712,true,false
2.16000,120.89708,30.89112,true,false
2.17000,120.90116,30.89512,true,false
2.18000,120.90525,30.89912,true,false
2.19000,120.90932,30.90312,true,false
2.20000,120.91340,30.90711,true,false
2.21000,120.91748,30.91110,true,false
2.22000,120.92156,30.91509,true,false
2.23000,120.92563,30.91908,true,false
2.24000,120.92971,30.92307,true,false
2.25000,120.93378,30.92705,true,false
2.26000,120.93785,30.93103,true,false
2.27000,120.94193,30.93501,true,false
2.28000,120.94600,30.93899,true,false
2.29000,120.95007,30.94297,true,false
2.30000,120.95413,30.94695,true,false
2.31000,120.95820,30.95092,true,false
2.32000,120.96227,30.95489,true,false
2.33000,120.96633,30.95886,true,false
2.34000,120.97040,30.96283,true,false
2.35000,120.97446,30.96680,true,false
2.36000,120.97852,30.97076,true,false
2.37000,120.98258,30.97472,true,false
2.38000,120.98664,30.97868,true,false
2.39000,120.99070,30.98264,true,false
2.40000,120.99476,30.98660,true,false
2.41000,120.99882,30.99055,true,false
2.42000,121.00287,30.99451,true,false
2.43000,121.00693,30.99846,true,false
2.44000,121.01098,31.00241,true,false
2.45000,121.01503,31.00635,true,false
2.46000,121.01908,31.01030,true,false
2.47000,121.02313,31.01424,true,false
2.48000,121.02718,31.01818,true,false
2.49000,121.03123,31.02212,true,false
2.50000,121.03528,31.02606,true,false
2.51000,121.03932,31.03000,true,false
2.52000,121.04337,31.03393,true,false
2.53000,121.04741,31.03786,true,false
2.54000,121.05145,31.04179,true,false
2.55000,121.05549,31.04572,true,false
2.56000,121.05953,31.04964,true,false
2.57000,121.06357,31.05356,true,false
2.58000,121.06761,31.05749,true,false
2.59000,121.07164,31.06140,true,false
2.60000,121.07568,31.06532,true,false
2.61000,121.07971,31.06924,true,false
2.62000,121.08375,31.07315,true,false
2.63000,121.08778,31.07706,true,false
2.64000,121.09181,31.08097,true,false
2.65000,121.09584,31.08487,true,false
2.66000,121.09986,31.08878,true,false
2.67000,121.10389,31.09268,true,false
2.68000,121.10792,31.09658,true,false
2.69000,121.11194,31.10048,true,false
2.70000,121.11596,31.10437,true,false
2.71000,121.11999,31.10827,true,false
2.72000,121.12401,31.11216,true,false
2.73000,121.12803,31.11605,true,false
2.74000,121.13204,31.11993,true,false
2.75000,121.13606,31.12382,true,false
2.76000,121.14008,31.12770,true,false
2.77000,121.14409,31.13158,true,false
2.78000,121.14810,31.13546,true,false
2.79000,121.15212,31.13934,true,false
2.80000,121.15613,31.14321,true,false
2.81000,121.16014,31.14708,true,false
2.82000,121.16414,31.15095,true,false
2.83000,121.16815,31.15482,true,false
2.84000,121.17216,31.15868,true,false
2.85000,121.17616,31.16255,true,false
2.86000,121.18016,31.16641,true,false
2.87000,121.18417,31.17027,true,false
2.88000,121.18817,31.17412,true,false
2.89000,121.19217,31.17797,true,false
2.90000,121.19616,31.18183,true,false
2.91000,121.20016,31.18567,true,false
2.92000,121.20415,31.18952,true,false
2.93000,121.20815,31.19337,true,false
2.94000,121.21214,31.19721,true,false
2.95000,121.21613,31.20105,true,false
2.96000,121.22012,31.20488,true,false
2.97000,121.22411,31.20872,true,false
2.98000,121.22810,31.21255,true,false
2.99000,121.23208,31.21638,true,false
3.00000,121.23607,31.22021,true,false
3.01000,121.24005,31.22404,true,false
3.02000,121.24403,31.22786,true,false
3.03000,121.24801,31.23168,true,false
3.04000,121.25199,31.23550,true,false
3.05000,121.25597,31.23931,true,false
3.06000,121.25995,31.24313,true,false
3.07000,121.26392,31.24694,true,false
3.08000,121.26789,31.25075,true,false
3.09000,121.27187,31.25455,true,false
3.10000,121.27584,31.25836,true,false
3.11000,121.27981,31.26216,true,false
3.12000,121.28377,31.26596,true,false
3.13000,121.28774,31.26975,true,false
3.14000,121.29171,31.27355,true,false
3.15000,121.29567,31.27734,true,false
3.16000,121.29963,31.28113,true,false
3.17000,121.30359,31.28491,true,false
3.18000,121.30755,31.28870,true,false
3.19000,121.31151,31.29248,true,false
3.20000,121.31547,31.29626,true,false
3.21000,121.31942,31.30003,true,false
3.22000,121.32338,31.30381,true,false
3.23000,121.32733,31.30758,true,false
3.24000,121.33128,31.31135,true,false
3.25000,121.33523,31.31511,true,false
3.26000,121.33918,31.31888,true,false
3.27000,121.34312,31.32264,true,false
3.28000,121.34707,31.32640,true,false
3.29000,121.35101,31.33015,true,false
3.30000,121.35495,31.33391,true,false
3.31000,121.35889,31.33766,true,false
3.32000,121.36283,31.34140,true,false
3.33000,121.36677,31.34515,true,false
3.34000,121.37070,31.34889,true,false
3.35000,121.37464,31.35263,true,false
3.36000,121.37857,31.35637,true,false
3.37000,121.38250,31.36011,true,false
3.38000,121.38643,31.36384,true,false
3.39000,121.39036,31.36757,true,false
3.40000,121.39429,31.37129,true,false
3.41000,121.39821,31.37502,true,false
3.42000,121.40214,31.37874,true,false
3.43000,121.40606,31.38246,true,false
3.44000,121.40998,31.38617,true,false
3.45000,121.41390,31.38989,true,false
3.46000,121.41782,31.39360,true,false
3.47000,121.42173,31.39731,true,false
3.48000,121.42565,31.40101,true,false
3.49000,121.42956,31.40471,true,false
3.50000,121.43347,31.40841,true,false
3.51000,121.43738,31.41211,true,false
3.52000,121.44129,31.41581,true,false
3.53000,121.44520,31.41950,true,false
3.54000,121.44910,31.42319,true,false
3.55000,121.45300,31.42687,true,false
3.56000,121.45691,31.43056,true,false
3.57000,121.46081,31.43424,true,false
3.58000,121.46471,31.43791,true,false
3.59000,121.46860,31.44159,true,false
3.60000,121.47250,31.44526,true,false
3.61000,121.47639,31.44893,true,false
3.62000,121.48028,31.45260,true,false
3.63000,121.48417,31.45626,true,false
3.64000,121.48806,31.45992,true,false
3.65000,121.49195,31.46358,true,false
3.66000,121.49584,31.46723,true,false
3.67000,121.49972,31.47089,true,false
3.68000,121.50360,31.47454,true,false
3.69000,121.50748,31.47818,true,false
3.70000,121.51136,31.48183,true,false
3.71000,121.51524,31.48547,true,false
3.72000,121.51912,31.48910,true,false
3.73000,121.52299,31.49274,true,false
3.74000,121.52686,31.49637,true,false
3.75000,121.53073,31.50000,true,false
3.76000,121.53460,31.50363,true,false
3.77000,121.53847,31.50725,true,false
3.78000,121.54234,31.51087,true,false
3.79000,121.54620,31.51449,true,false
3.80000,121.55006,31.51810,true,false
3.81000,121.55392,31.52171,true,false
3.82000,121.55778,31.52532,true,false
3.83000,121.56164,31.52893,true,false
3.84000,121.56549,31.53253,true,false
3.85000,121.56935,31.53613,true,false
3.86000,121.57320,31.53973,true,false
3.87000,121.57705,31.54332,true,false
3.88000,121.58090,31.54691,true,false
3.89000,121.58475,31.55050,true,false
3.90000,121.58859,31.55408,true,false
3.91000,121.59243,31.55766,true,false
3.92000,121.59628,31.56124,true,false
3.93000,121.60012,31.56482,true,false
3.94000,121.60395,31.56839,true,false
3.95000,121.60779,31.57196,true,false
3.96000,121.61163,31.57552,true,false
3.97000,121.61546,31.57909,true,false
3.98000,121.61929,31.58265,true,false
3.99000,121.62312,31.58620,true,false
4.00000,121.62695,31.58976,true,false
4.01000,121.63077,31.59331,true,false
4.02000,121.63460,31.59686,true,false
4.03000,121.63842,31.60040,true,false
4.04000,121.64224,31.60394,true,false
4.05000,121.64606,31.60748,true,false
4.06000,121.64987,31.61102,true,false
4.07000,121.65369,31.61455,true,false
4.08000,121.65750,31.61808,true,false
4.09000,121.66131,31.62160,true,false
4.10000,121.66512,31.62512,true,false
4.11000,121.66893,31.62864,true,false
4.12000,121.67274,31.63216,true,false
4.13000,121.67654,31.63567,true,false
4.14000,121.68034,31.63918,true,false
4.15000,121.68414,31.64269,true,false
4.16000,121.68794,31.64619,true,false
4.17000,121.69174,31.64969,true,false
4.18000,121.69553,31.65319,true,false
4.19000,121.69933,31.65668,true,false
4.20000,121.70312,31.66017,true,false
4.21000,121.70691,31.66366,true,false
4.22000,121.71069,31.66715,true,false
4.23000,121.71448,31.67063,true,false
4.24000,121.71826,31.67410,true,false
4.25000,121.72204,31.67758,true,false
4.26000,121.72582,31.68105,true,false
4.27000,121.72960,31.68452,true,false
4.28000,121.73338,31.68798,true,false
4.29000,121.73715,31.69144,true,false
4.30000,121.74092,31.69490,true,false
4.31000,121.74469,31.69836,true,false
4.32000,121.74846,31.70181,true,false
4.33000,121.75223,31.70525,true,false
4.34000,121.75599,31.70870,true,false
4.35000,121.75976,31.71214,true,false
4.36000,121.76352,31.71558,true,false
4.37000,121.76728,31.71901,true,false
4.38000,121.77103,31.72244,true,false
4.39000,121.77479,31.72587,true,false
4.40000,121.77854,31.72930,true,false
4.41000,121.78229,31.73272,true,false
4.42000,121.78604,31.73614,true,false
4.43000,121.78979,31.73955,true,false
4.44000,121.79353,31.74296,true,false
4.45000,121.79728,31.74637,true,false
4.46000,121.80102,31.74977,true,false
4.47000,121.80476,31.75317,true,false
4.48000,121.80849,31.75657,true,false
4.49000,121.81223,31.75997,true,false
4.50000,121.81596,31.76336,true,false
4.51000,121.81969,31.76674,true,false
4.52000,121.82342,31.77013,true,false
4.53000,121.82715,31.77351,true,false
4.54000,121.83087,31.77688,true,false
4.55000,121.83460,31.78026,true,false
4.56000,121.83832,31.78363,true,false
4.57000,121.84204,31.78699,true,false
4.58000,121.84576,31.79036,true,false
4.59000,121.84947,31.79371,true,false
4.60000,121.85318,31.79707,true,false
4.61000,121.85690,31.80042,true,false
4.62000,121.86060,31.80377,true,false
4.63000,121.86431,31.80712,true,false
4.64000,121.86802,31.81046,true,false
4.65000,121.87172,31.81380,true,false
4.66000,121.87542,31.81713,true,false
4.67000,121.87912,31.82046,true,false
4.68000,121.88282,31.82379,true,false
4.69000,121.88651,31.82711,true,false
4.70000,121.89020,31.83044,true,false
4.71000,121.89389,31.83375,true,false
4.72000,121.89758,31.83707,true,false
4.73000,121.90127,31.84038,true,false
4.74000,121.90495,31.84368,true,false
4.75000,121.90864,31.84698,true,false
4.76000,121.91232,31.85028,true,false
4.77000,121.91599,31.85358,true,false
4.78000,121.91967,31.85687,true,false
4.79000,121.92334,31.86016,true,false
4.80000,121.92701,31.86344,true,false
4.81000,121.93068,31.86672,true,false
4.82000,121.93435,31.87000,true,false
4.83000,121.93802,31.87328,true,false
4.84000,121.94168,31.87655,true,false
4.85000,121.94534,31.87981,true,false
4.86000,121.94900,31.88307,true,false
4.87000,121.95266,31.88633,true,false
4.88000,121.95631,31.88959,true,false
4.89000,121.95996,31.89284,true,false
4.90000,121.96362,31.89609,true,false
4.91000,121.96726,31.89933,true,false
4.92000,121.97091,31.90257,true,false
4.93000,121.97455,31.90581,true,false
4.94000,121.97820,31.90904,true,false
4.95000,121.98183,31.91227,true,false
4.96000,121.98547,31.91550,true,false
4.97000,121.98911,31.91872,true,false
4.98000,121.99274,31.92194,true,false
4.99000,121.99637,31.92515,true,false
5.00000,122.00000,31.92836,true,false
5.01000,122.00363,31.93157,true,false
5.02000,122.00725,31.93477,true,false
5.03000,122.01087,31.93797,true,false
5.04000,122.01449,31.94117,true,false
5.05000,122.01811,31.94436,true,false
5.06000,122.02173,31.94755,true,false
5.07000,122.02534,31.95073,true,false
5.08000,122.02895,31.95391,true,false
5.09000,122.03256,31.95709,true,false
5.10000,122.03617,31.96026,true,false
5.11000,122.03977,31.96343,true,false
5.12000,122.04337,31.96660,true,false
5.13000,122.04697,31.96976,true,false
5.14000,122.05057,31.97291,true,false
5.15000,122.05417,31.97607,true,false
5.16000,122.05776,31.97922,true,false
5.17000,122.06135,31.98236,true,false
5.18000,122.06494,31.98551,true,false
5.19000,122.06852,31.98864,true,false
5.20000,122.07211,31.99178,true,false
5.21000,122.07569,31.99491,true,false
5.22000,122.07927,31.99804,true,false
5.23000,122.08285,32.00116,true,false
5.24000,122.08642,32.00428,true,false
5.25000,122.08999,32.00739,true,false
5.26000,122.09356,32.01050,true,false
5.27000,122.09713,32.01361,true,false
5.28000,122.10070,32.01671,true,false
5.29000,122.10426,32.01981,true,false
5.30000,122.10782,32.02291,true,false
5.31000,122.11138,32.02600,true,false
5.32000,122.11494,32.02909,true,false
5.33000,122.11849,32.03217,true,false
5.34000,122.12204,32.03525,true,false
5.35000,122.12559,32.03832,true,false
5.36000,122.12914,32.04140,true,false
5.37000,122.13269,32.04446,true,false
5.38000,122.13623,32.04753,true,false
5.39000,122.13977,32.05059,true,false
5.40000,122.14331,32.05364,true,false
5.41000,122.14684,32.05669,true,false
5.42000,122.15038,32.05974,true,false
5.43000,122.15391,32.06278,true,false
5.44000,122.15744,32.06582,true,false
5.45000,122.16096,32.06886,true,false
5.46000,122.16449,32.07189,true,false
5.47000,122.16801,32.07492,true,false
5.48000,122.17153,32.07794,true,false
5.49000,122.17504,32.08096,true,false
5.50000,122.17856,32.08398,true,false
5.51000,122.18207,32.08699,true,false
5.52000,122.18558,32.08999,true,false
5.53000,122.18908,32.09300,true,false
5.54000,122.19259,32.09600,true,false
5.55000,122.19609,32.09899,true,false
5.56000,122.19959,32.10198,true,false
5.57000,122.20309,32.10497,true,false
5.58000,122.20658,32.10795,true,false
5.59000,122.21008,32.11093,true,false
5.60000,122.21357,32.11390,true,false
5.61000,122.21705,32.11687,true,false
5.62000,122.22054,32.11984,true,false
5.63000,122.22402,32.12280,true,false
5.64000,122.22750,32.12576,true,false
5.65000,122.23098,32.12871,true,false
5.66000,122.23446,32.13166,true,false
5.67000,122.23793,32.13461,true,false
5.68000,122.24140,32.13755,true,false
5.69000,122.24487,32.14049,true,false
5.70000,122.24833,32.14342,true,false
5.71000,122.25180,32.14635,true,false
5.72000,122.25526,32.14927,true,false
5.73000,122.25872,32.15219,true,false
5.74000,122.26217,32.15511,true,false
5.75000,122.26562,32.15802,true,false
5.76000,122.26908,32.16093,true,false
5.77000,122.27252,32.16383,true,false
5.78000,122.27597,32.16673,true,false
5.79000,122.27941,32.16962,true,false
5.80000,122.28285,32.17252,true,false
5.81000,122.28629,32.17540,true,false
5.82000,122.28973,32.17828,true,false
5.83000,122.29316,32.18116,true,false
5.84000,122.29659,32.18404,true,false
5.85000,122.30002,32.18691,true,false
5.86000,122.30345,32.18977,true,false
5.87000,122.30687,32.19263,true,false
5.88000,122.31029,32.19549,true,false
5.89000,122.31371,32.19834,true,false
5.90000,122.31712,32.20119,true,false
5.91000,122.32054,32.20403,true,false
5.92000,122.32395,32.20687,true,false
5.93000,122.32736,32.20971,true,false
5.94000,122.33076,32.21254,true,false
5.95000,122.33416,32.21537,true,false
5.96000,122.33757,32.21819,true,false
5.97000,122.34096,32.22101,true,false
5.98000,122.34436,32.22382,true,false
5.99000,122.34775,32.22663,true,false
6.00000,122.35114,32.22943,true,false
6.01000,122.35453,32.23224,true,false
6.02000,122.35791,32.23503,true,false
6.03000,122.36130,32.23782,true,false
6.04000,122.36468,32.24061,true,false
6.05000,122.36805,32.24339,true,false
6.06000,122.37143,32.24617,true,false
6.07000,122.37480,32.24895,true,false
6.08000,122.37817,32.25172,true,false
6.09000,122.38154,32.25448,true,false
6.10000,122.38490,32.25724,true,false
6.11000,122.38826,32.26000,true,false
6.12000,122.39162,32.26275,true,false
6.13000,122.39498,32.26550,true,false
6.14000,122.39833,32.26825,true,false
6.15000,122.40168,32.27099,true,false
6.16000,122.40503,32.27372,true,false
6.17000,122.40838,32.27645,true,false
6.18000,122.41172,32.27918,true,false
6.19000,122.41506,32.28190,true,false
6.20000,122.41840,32.28461,true,false
6.21000,122.42173,32.28733,true,false
6.22000,122.42506,32.29004,true,false
6.23000,122.42839,32.29274,true,false
6.24000,122.43172,32.29544,true,false
6.25000,122.43505,32.29813,true,false
6.26000,122.43837,32.30082,true,false
6.27000,122.44169,32.30351,true,false
6.28000,122.44500,32.30619,true,false
6.29000,122.44832,32.30887,true,false
6.30000,122.45163,32.31154,true,false
6.31000,122.45494,32.31421,true,false
6.32000,122.45824,32.31687,true,false
6.33000,122.46155,32.31953,true,false
6.34000,122.46485,32.32218,true,false
6.35000,122.46814,32.32483,true,false
6.36000,122.47144,32.32748,true,false
6.37000,122.47473,32.33012,true,false
6.38000,122.47802,32.33276,true,false
6.39000,122.48131,32.33539,true,false
6.40000,122.48459,32.33801,true,false
6.41000,122.48787,32.34064,true,false
6.42000,122.49115,32.34325,true,false
6.43000,122.49443,32.34587,true,false
6.44000,122.49770,32.34848,true,false
6.45000,122.50097,32.35108,true,false
6.46000,122.50424,32.35368,true,false
6.47000,122.50750,32.35627,true,false
6.48000,122.51077,32.35887,true,false
6.49000,122.51402,32.36145,true,false
6.50000,122.51728,32.36403,true,false
6.51000,122.52054,32.36661,true,false
6.52000,122.52379,32.36918,true,false
6.53000,122.52704,32.37175,true,false
6.54000,122.53028,32.37431,true,false
6.55000,122.53352,32.37687,true,false
6.56000,122.53676,32.37942,true,false
6.57000,122.54000,32.38197,true,false
6.58000,122.54324,32.38452,true,false
6.59000,122.54647,32.38705,true,false
6.60000,122.54970,32.38959,true,false
6.61000,122.55292,32.39212,true,false
6.62000,122.55615,32.39465,true,false
6.63000,122.55937,32.39717,true,false
6.64000,122.56258,32.39968,true,false
6.65000,122.56580,32.40219,true,false
6.66000,122.56901,32.40470,true,false
6.67000,122.57222,32.40720,true,false
6.68000,122.57543,32.40970,true,false
6.69000,122.57863,32.41219,true,false
6.70000,122.58183,32.41468,true,false
6.71000,122.58503,32.41716,true,false
6.72000,122.58822,32.41964,true,false
6.73000,122.59142,32.42212,true,false
6.74000,122.59461,32.42459,true,false
6.75000,122.59779,32.42705,true,false
6.76000,122.60098,32.42951,true,false
6.77000,122.60416,32.43197,true,false
6.78000,122.60733,32.43442,true,false
6.79000,122.61051,32.43686,true,false
6.80000,122.61368,32.43930,true,false
6.81000,122.61685,32.44174,true,false
6.82000,122.62002,32.44417,true,false
6.83000,122.62318,32.44660,true,false
6.84000,122.62634,32.44902,true,false
6.85000,122.62950,32.45143,true,false
6.86000,122.63266,32.45385,true,false
6.87000,122.63581,32.45625,true,false
6.88000,122.63896,32.45866,true,false
6.89000,122.64210,32.46105,true,false
6.90000,122.64525,32.46345,true,false
6.91000,122.64839,32.46584,true,false
6.92000,122.65153,32.46822,true,false
6.93000,122.65466,32.47060,true,false
6.94000,122.65779,32.47297,true,false
6.95000,122.66092,32.47534,true,false
6.96000,122.66405,32.47770,true,false
6.97000,122.66717,32.48006,true,false
6.98000,122.67029,32.48242,true,false
6.99000,122.67341,32.48477,true,false
7.00000,122.67652,32.48711,true,false
7.01000,122.67963,32.48945,true,false
7.02000,122.68274,32.49179,true,false
7.03000,122.68585,32.49412,true,false
7.04000,122.68895,32.49644,true,false
7.05000,122.69205,32.49876,true,false
7.06000,122.69515,32.50108,true,false
7.07000,122.69824,32.50339,true,false
7.08000,122.70133,32.50570,true,false
7.09000,122.70442,32.50800,true,false
7.10000,122.70750,32.51029,true,false
7.11000,122.71059,32.51258,true,false
7.12000,122.71366,32.51487,true,false
7.13000,122.71674,32.51715,true,false
7.14000,122.71981,32.51943,true,false
7.15000,122.72288,32.52170,true,false
7.16000,122.72595,32.52397,true,false
7.17000,122.72901,32.52623,true,false
7.18000,122.73208,32.52848,true,false
7.19000,122.73513,32.53074,true,false
7.20000,122.73819,32.53298,true,false
7.21000,122.74124,32.53523,true,false
7.22000,122.74429,32.53746,true,false
7.23000,122.74734,32.53969,true,false
7.24000,122.75038,32.54192,true,false
7.25000,122.75342,32.54414,true,false
7.26000,122.75646,32.54636,true,false
7.27000,122.75949,32.54857,true,false
7.28000,122.76252,32.55078,true,false
7.29000,122.76555,32.55298,true,false
7.30000,122.76857,32.55518,true,false
7.31000,122.77159,32.55737,true,false
7.32000,122.77461,32.55956,true,false
