time_s,target_azimuth_deg,target_elevation_deg,target_detectable,human_detected
0.83000,22.49000,30.00000,true,false
0.84000,22.52000,30.00000,true,false
0.85000,22.55000,30.00000,true,false
0.86000,22.58000,30.00000,true,false
0.87000,22.61000,30.00000,true,false
0.88000,22.64000,30.00000,true,false
0.89000,22.67000,30.00000,true,false
0.90000,22.70000,30.00000,true,false
0.91000,22.73000,30.00000,true,false
0.92000,22.76000,30.00000,true,false
0.93000,22.79000,30.00000,true,false
0.94000,22.82000,30.00000,true,false
0.95000,22.85000,30.00000,true,false
0.96000,22.88000,30.00000,true,false
0.97000,22.91000,30.00000,true,false
0.98000,22.94000,30.00000,true,false
0.99000,22.97000,30.00000,true,false
1.00000,23.00000,30.00000,true,false
1.01000,23.03000,30.00000,true,false
1.02000,23.06000,30.00000,true,false
1.03000,23.09000,30.00000,true,false
1.04000,23.12000,30.00000,true,false
1.05000,23.15000,30.00000,true,false
1.06000,23.18000,30.00000,true,false
1.07000,23.21000,30.00000,true,false
1.08000,23.24000,30.00000,true,false
1.09000,23.27000,30.00000,true,false
1.10000,23.30000,30.00000,true,false
1.11000,23.33000,30.00000,true,false
1.12000,23.36000,30.00000,true,false
1.13000,23.39000,30.00000,true,false
1.14000,23.42000,30.00000,true,false
1.15000,23.45000,30.00000,true,false
1.16000,23.48000,30.00000,true,false
1.17000,23.51000,30.00000,true,false
1.18000,23.54000,30.00000,true,false
1.19000,23.57000,30.00000,true,false
1.20000,23.60000,30.00000,true,false
1.21000,23.63000,30.00000,true,false
1.22000,23.66000,30.00000,true,false
1.23000,23.69000,30.00000,true,false
1.24000,23.72000,30.00000,true,false
1.25000,23.75000,30.00000,true,false
1.26000,23.78000,30.00000,true,false
1.27000,23.81000,30.00000,true,false
1.28000,23.84000,30.00000,true,false
1.29000,23.87000,30.00000,true,false
1.30000,23.90000,30.00000,true,false
1.31000,23.93000,30.00000,true,false
1.32000,23.96000,30.00000,true,false
1.33000,23.99000,30.00000,true,false
1.34000,24.02000,30.00000,true,false
1.35000,24.05000,30.00000,true,false
1.36000,24.08000,30.00000,true,false
1.37000,24.11000,30.00000,true,false
1.38000,24.14000,30.00000,true,false
1.39000,24.17000,30.00000,true,false
1.40000,24.20000,30.00000,true,false
1.41000,24.23000,30.00000,true,false
1.42000,24.26000,30.00000,true,false
1.43000,24.29000,30.00000,true,false
1.44000,24.32000,30.00000,true,false
1.45000,24.35000,30.00000,true,false
1.46000,24.38000,30.00000,true,false
1.47000,24.41000,30.00000,true,false
1.48000,24.44000,30.00000,true,false
1.49000,24.47000,30.00000,true,false
1.50000,24.50000,30.00000,true,false
1.51000,24.53000,30.00000,true,false
1.52000,24.56000,30.00000,true,false
1.53000,24.59000,30.00000,true,false
1.54000,24.62000,30.00000,true,false
1.55000,24.65000,30.00000,true,false
1.56000,24.68000,30.00000,true,false
1.57000,24.71000,30.00000,true,false
1.58000,24.74000,30.00000,true,false
1.59000,24.77000,30.00000,true,false
1.60000,24.80000,30.00000,true,false
1.61000,24.83000,30.00000,true,false
1.62000,24.86000,30.00000,true,false
1.63000,24.89000,30.00000,true,false
1.64000,24.92000,30.00000,true,false
1.65000,24.95000,30.00000,true,false
1.66000,24.98000,30.00000,true,false
1.67000,25.01000,30.00000,true,false
1.68000,25.04000,30.00000,true,false
1.69000,25.07000,30.00000,true,false
1.70000,25.10000,30.00000,true,false
1.71000,25.13000,30.00000,true,false
1.72000,25.16000,30.00000,true,false
1.73000,25.19000,30.00000,true,false
1.74000,25.22000,30.00000,true,false
1.75000,25.25000,30.00000,true,false
1.76000,25.28000,30.00000,true,false
1.77000,25.31000,30.00000,true,false
1.78000,25.34000,30.00000,true,false
1.79000,25.37000,30.00000,true,false
1.80000,25.40000,30.00000,true,false
1.81000,25.43000,30.00000,true,false
1.82000,25.46000,30.00000,true,false
1.83000,25.49000,30.00000,true,false
1.84000,25.52000,30.00000,true,false
1.85000,25.55000,30.00000,true,false
1.86000,25.58000,30.00000,true,false
1.87000,25.61000,30.00000,true,false
1.88000,25.64000,30.00000,true,false
1.89000,25.67000,30.00000,true,false
1.90000,25.70000,30.00000,true,false
1.91000,25.73000,30.00000,true,false
1.92000,25.76000,30.00000,true,false
1.93000,25.79000,30.00000,true,false
1.94000,25.82000,30.00000,true,false
1.95000,25.85000,30.00000,true,false
1.96000,25.88000,30.00000,true,false
1.97000,25.91000,30.00000,true,false
1.98000,25.94000,30.00000,true,false
1.99000,25.97000,30.00000,true,false
2.00000,26.00000,30.00000,true,false
2.01000,26.03000,30.00000,true,false
2.02000,26.06000,30.00000,true,false
2.03000,26.09000,30.00000,true,false
2.04000,26.12000,30.00000,true,false
2.05000,26.15000,30.00000,true,false
2.06000,26.18000,30.00000,true,false
2.07000,26.21000,30.00000,true,false
2.08000,26.24000,30.00000,true,false
2.09000,26.27000,30.00000,true,false
2.10000,26.30000,30.00000,true,false
2.11000,26.33000,30.00000,true,false
2.12000,26.36000,30.00000,true,false
2.13000,26.39000,30.00000,true,false
2.14000,26.42000,30.00000,true,false
2.15000,26.45000,30.00000,true,false
2.16000,26.48000,30.00000,true,false
2.17000,26.51000,30.00000,true,false
2.18000,26.54000,30.00000,true,false
2.19000,26.57000,30.00000,true,false
2.20000,26.60000,30.00000,true,false
2.21000,26.63000,30.00000,true,false
2.22000,26.66000,30.00000,true,false
2.23000,26.69000,30.00000,true,false
2.24000,26.72000,30.00000,true,false
2.25000,26.75000,30.00000,true,false
2.26000,26.78000,30.00000,true,false
2.27000,26.81000,30.00000,true,false
2.28000,26.84000,30.00000,true,false
2.29000,26.87000,30.00000,true,false
2.30000,26.90000,30.00000,true,false
2.31000,26.93000,30.00000,true,false
2.32000,26.96000,30.00000,true,false
2.33000,26.99000,30.00000,true,false
2.34000,27.02000,30.00000,true,false
2.35000,27.05000,30.00000,true,false
2.36000,27.08000,30.00000,true,false
2.37000,27.11000,30.00000,true,false
2.38000,27.14000,30.00000,true,false
2.39000,27.17000,30.00000,true,false
2.40000,27.20000,30.00000,true,false
2.41000,27.23000,30.00000,true,false
2.42000,27.26000,30.00000,true,false
2.43000,27.29000,30.00000,true,false
2.44000,27.32000,30.00000,true,false
2.45000,27.35000,30.00000,true,false
2.46000,27.38000,30.00000,true,false
2.47000,27.41000,30.00000,true,false
2.48000,27.44000,30.00000,true,false
2.49000,27.47000,30.00000,true,false
2.50000,27.50000,30.00000,true,false
2.51000,27.53000,30.00000,true,false
2.52000,27.56000,30.00000,true,false
2.53000,27.59000,30.00000,true,false
2.54000,27.62000,30.00000,true,false
2.55000,27.65000,30.00000,true,false
2.56000,27.68000,30.00000,true,false
2.57000,27.71000,30.00000,true,false
2.58000,27.74000,30.00000,true,false
2.59000,27.77000,30.00000,true,false
2.60000,27.80000,30.00000,true,false
2.61000,27.83000,30.00000,true,false
2.62000,27.86000,30.00000,true,false
2.63000,27.89000,30.00000,true,false
2.64000,27.92000,30.00000,true,false
2.65000,27.95000,30.00000,true,false
2.66000,27.98000,30.00000,true,false
2.67000,28.01000,30.00000,true,false
2.68000,28.04000,30.00000,true,false
2.69000,28.07000,30.00000,true,false
2.70000,28.10000,30.00000,true,false
2.71000,28.13000,30.00000,true,false
2.72000,28.16000,30.00000,true,false
2.73000,28.19000,30.00000,true,false
2.74000,28.22000,30.00000,true,false
2.75000,28.25000,30.00000,true,false
2.76000,28.28000,30.00000,true,false
2.77000,28.31000,30.00000,true,false
2.78000,28.34000,30.00000,true,false
2.79000,28.37000,30.00000,true,false
2.80000,28.40000,30.00000,true,false
2.81000,28.43000,30.00000,true,false
2.82000,28.46000,30.00000,true,false
2.83000,28.49000,30.00000,true,false
2.84000,28.52000,30.00000,true,false
2.85000,28.55000,30.00000,true,false
2.86000,28.58000,30.00000,true,false
2.87000,28.61000,30.00000,true,false
2.88000,28.64000,30.00000,true,false
2.89000,28.67000,30.00000,true,false
2.90000,28.70000,30.00000,true,false
2.91000,28.73000,30.00000,true,false
2.92000,28.76000,30.00000,true,false
2.93000,28.79000,30.00000,true,false
2.94000,28.82000,30.00000,true,false
2.95000,28.85000,30.00000,true,false
2.96000,28.88000,30.00000,true,false
2.97000,28.91000,30.00000,true,false
2.98000,28.94000,30.00000,true,false
2.99000,28.97000,30.00000,true,false
3.00000,29.00000,30.00000,true,false
3.01000,29.03000,30.00000,true,false
3.02000,29.06000,30.00000,true,false
3.03000,29.09000,30.00000,true,false
3.04000,29.12000,30.00000,true,false
3.05000,29.15000,30.00000,true,false
3.06000,29.18000,30.00000,true,false
3.07000,29.21000,30.00000,true,false
3.08000,29.24000,30.00000,true,false
3.09000,29.27000,30.00000,true,false
3.10000,29.30000,30.00000,true,false
3.11000,29.33000,30.00000,true,false
3.12000,29.36000,30.00000,true,false
3.13000,29.39000,30.00000,true,false
3.14000,29.42000,30.00000,true,false
3.15000,29.45000,30.00000,true,false
3.16000,29.48000,30.00000,true,false
3.17000,29.51000,30.00000,true,false
3.18000,29.54000,30.00000,true,false
3.19000,29.57000,30.00000,true,false
3.20000,29.60000,30.00000,true,false
3.21000,29.63000,30.00000,true,false
3.22000,29.66000,30.00000,true,false
3.23000,29.69000,30.00000,true,false
3.24000,29.72000,30.00000,true,false
3.25000,29.75000,30.00000,true,false
3.26000,29.78000,30.00000,true,false
3.27000,29.81000,30.00000,true,false
3.28000,29.84000,30.00000,true,false
3.29000,29.87000,30.00000,true,false
3.30000,29.90000,30.00000,true,false
3.31000,29.93000,30.00000,true,false
3.32000,29.96000,30.00000,true,false
3.33000,29.99000,30.00000,true,false
3.34000,30.02000,30.00000,true,false
3.35000,30.05000,30.00000,true,false
3.36000,30.08000,30.00000,true,false
3.37000,30.11000,30.00000,true,false
3.38000,30.14000,30.00000,true,false
3.39000,30.17000,30.00000,true,false
3.40000,30.20000,30.00000,true,false
3.41000,30.23000,30.00000,true,false
3.42000,30.26000,30.00000,true,false
3.43000,30.29000,30.00000,true,false
3.44000,30.32000,30.00000,true,false
3.45000,30.35000,30.00000,true,false
3.46000,30.38000,30.00000,true,false
3.47000,30.41000,30.00000,true,false
3.48000,30.44000,30.00000,true,false
3.49000,30.47000,30.00000,true,false
3.50000,30.50000,30.00000,true,false
3.51000,30.53000,30.00000,true,false
3.52000,30.56000,30.00000,true,false
3.53000,30.59000,30.00000,true,false
3.54000,30.62000,30.00000,true,false
3.55000,30.65000,30.00000,true,false
3.56000,30.68000,30.00000,true,false
3.57000,30.71000,30.00000,true,false
3.58000,30.74000,30.00000,true,false
3.59000,30.77000,30.00000,true,false
3.60000,30.80000,30.00000,true,false
3.61000,30.83000,30.00000,true,false
3.62000,30.86000,30.00000,true,false
3.63000,30.89000,30.00000,true,false
3.64000,30.92000,30.00000,true,false
3.65000,30.95000,30.00000,true,false
3.66000,30.98000,30.00000,true,false
3.67000,31.01000,30.00000,true,false
3.68000,31.04000,30.00000,true,false
3.69000,31.07000,30.00000,true,false
3.70000,31.10000,30.00000,true,false
3.71000,31.13000,30.00000,true,false
3.72000,31.16000,30.00000,true,false
3.73000,31.19000,30.00000,true,false
3.74000,31.22000,30.00000,true,false
3.75000,31.25000,30.00000,true,false
3.76000,31.28000,30.00000,true,false
3.77000,31.31000,30.00000,true,false
3.78000,31.34000,30.00000,true,false
3.79000,31.37000,30.00000,true,false
3.80000,31.40000,30.00000,true,false
3.81000,31.43000,30.00000,true,false
3.82000,31.46000,30.00000,true,false
3.83000,31.49000,30.00000,true,false
3.84000,31.52000,30.00000,true,false
3.85000,31.55000,30.00000,true,false
3.86000,31.58000,30.00000,true,false
3.87000,31.61000,30.00000,true,false
3.88000,31.64000,30.00000,true,false
3.89000,31.67000,30.00000,true,false
3.90000,31.70000,30.00000,true,false
3.91000,31.73000,30.00000,true,false
3.92000,31.76000,30.00000,true,false
3.93000,31.79000,30.00000,true,false
3.94000,31.82000,30.00000,true,false
3.95000,31.85000,30.00000,true,false
3.96000,31.88000,30.00000,true,false
3.97000,31.91000,30.00000,true,false
3.98000,31.94000,30.00000,true,false
3.99000,31.97000,30.00000,true,false
4.00000,32.00000,30.00000,true,false
4.01000,32.03000,30.00000,true,false
4.02000,32.06000,30.00000,true,false
4.03000,32.09000,30.00000,true,false
4.04000,32.12000,30.00000,true,false
4.05000,32.15000,30.00000,true,false
4.06000,32.18000,30.00000,true,false
4.07000,32.21000,30.00000,true,false
4.08000,32.24000,30.00000,true,false
4.09000,32.27000,30.00000,true,false
4.10000,32.30000,30.00000,true,false
4.11000,32.33000,30.00000,true,false
4.12000,32.36000,30.00000,true,false
4.13000,32.39000,30.00000,true,false
4.14000,32.42000,30.00000,true,false
4.15000,32.45000,30.00000,true,false
4.16000,32.48000,30.00000,true,false
4.17000,32.51000,30.00000,true,false
4.18000,32.54000,30.00000,true,false
4.19000,32.57000,30.00000,true,false
4.20000,32.60000,30.00000,true,false
4.21000,32.63000,30.00000,true,false
4.22000,32.66000,30.00000,true,false
4.23000,32.69000,30.00000,true,false
4.24000,32.72000,30.00000,true,false
4.25000,32.75000,30.00000,true,false
4.26000,32.78000,30.00000,true,false
4.27000,32.81000,30.00000,true,false
4.28000,32.84000,30.00000,true,false
4.29000,32.87000,30.00000,true,false
4.30000,32.90000,30.00000,true,false
4.31000,32.93000,30.00000,true,false
4.32000,32.96000,30.00000,true,false
4.33000,32.99000,30.00000,true,false
4.34000,33.02000,30.00000,true,false
4.35000,33.05000,30.00000,true,false
4.36000,33.08000,30.00000,true,false
4.37000,33.11000,30.00000,true,false
4.38000,33.14000,30.00000,true,false
4.39000,33.17000,30.00000,true,false
4.40000,33.20000,30.00000,true,false
4.41000,33.23000,30.00000,true,false
4.42000,33.26000,30.00000,true,false
4.43000,33.29000,30.00000,true,false
4.44000,33.32000,30.00000,true,false
4.45000,33.35000,30.00000,true,false
4.46000,33.38000,30.00000,true,false
4.47000,33.41000,30.00000,true,false
4.48000,33.44000,30.00000,true,false
4.49000,33.47000,30.00000,true,false
4.50000,33.50000,30.00000,true,false
4.51000,33.53000,30.00000,true,false
4.52000,33.56000,30.00000,true,false
4.53000,33.59000,30.00000,true,false
4.54000,33.62000,30.00000,true,false
4.55000,33.65000,30.00000,true,false
4.56000,33.68000,30.00000,true,false
4.57000,33.71000,30.00000,true,false
4.58000,33.74000,30.00000,true,false
4.59000,33.77000,30.00000,true,false
4.60000,33.80000,30.00000,true,false
4.61000,33.83000,30.00000,true,false
4.62000,33.86000,30.00000,true,false
4.63000,33.89000,30.00000,true,false
4.64000,33.92000,30.00000,true,false
4.65000,33.95000,30.00000,true,false
4.66000,33.98000,30.00000,true,false
4.67000,34.01000,30.00000,true,false
4.68000,34.04000,30.00000,true,false
4.69000,34.07000,30.00000,true,false
4.70000,34.10000,30.00000,true,false
4.71000,34.13000,30.00000,true,false
4.72000,34.16000,30.00000,true,false
4.73000,34.19000,30.00000,true,false
4.74000,34.22000,30.00000,true,false
4.75000,34.25000,30.00000,true,false
4.76000,34.28000,30.00000,true,false
4.77000,34.31000,30.00000,true,false
4.78000,34.34000,30.00000,true,false
4.79000,34.37000,30.00000,true,false
4.80000,34.40000,30.00000,true,false
4.81000,34.43000,30.00000,true,false
4.82000,34.46000,30.00000,true,false
4.83000,34.49000,30.00000,true,false
4.84000,34.52000,30.00000,true,false
4.85000,34.55000,30.00000,true,false
4.86000,34.58000,30.00000,true,false
4.87000,34.61000,30.00000,true,false
4.88000,34.64000,30.00000,true,false
4.89000,34.67000,30.00000,true,false
4.90000,34.70000,30.00000,true,false
4.91000,34.73000,30.00000,true,false
4.92000,34.76000,30.00000,true,false
4.93000,34.79000,30.00000,true,false
4.94000,34.82000,30.00000,true,false
4.95000,34.85000,30.00000,true,false
4.96000,34.88000,30.00000,true,false
4.97000,34.91000,30.00000,true,false
4.98000,34.94000,30.00000,true,false
4.99000,34.97000,30.00000,true,false
5.00000,35.00000,30.00000,true,false
5.01000,35.03000,30.00000,true,false
5.02000,35.06000,30.00000,true,false
5.03000,35.09000,30.00000,true,false
5.04000,35.12000,30.00000,true,false
5.05000,35.15000,30.00000,true,false
5.06000,35.18000,30.00000,true,false
5.07000,35.21000,30.00000,true,false
5.08000,35.24000,30.00000,true,false
5.09000,35.27000,30.00000,true,false
5.10000,35.30000,30.00000,true,false
5.11000,35.33000,30.00000,true,false
5.12000,35.36000,30.00000,true,false
5.13000,35.39000,30.00000,true,false
5.14000,35.42000,30.00000,true,false
5.15000,35.45000,30.00000,true,false
5.16000,35.48000,30.00000,true,false
5.17000,35.51000,30.00000,true,false
5.18000,35.54000,30.00000,true,false
5.19000,35.57000,30.00000,true,false
5.20000,35.60000,30.00000,true,false
5.21000,35.63000,30.00000,true,false
5.22000,35.66000,30.00000,true,false
5.23000,35.69000,30.00000,true,false
5.24000,35.72000,30.00000,true,false
5.25000,35.75000,30.00000,true,false
5.26000,35.78000,30.00000,true,false
5.27000,35.81000,30.00000,true,false
5.28000,35.84000,30.00000,true,false
5.29000,35.87000,30.00000,true,false
5.30000,35.90000,30.00000,true,false
5.31000,35.93000,30.00000,true,false
5.32000,35.96000,30.00000,true,false
5.33000,35.99000,30.00000,true,false
5.34000,36.02000,30.00000,true,false
5.35000,36.05000,30.00000,true,false
5.36000,36.08000,30.00000,true,false
5.37000,36.11000,30.00000,true,false
5.38000,36.14000,30.00000,true,false
5.39000,36.17000,30.00000,true,false
5.40000,36.20000,30.00000,true,false
5.41000,36.23000,30.00000,true,false
5.42000,36.26000,30.00000,true,false
5.43000,36.29000,30.00000,true,false
5.44000,36.32000,30.00000,true,false
5.45000,36.35000,30.00000,true,false
5.46000,36.38000,30.00000,true,false
5.47000,36.41000,30.00000,true,false
5.48000,36.44000,30.00000,true,false
5.49000,36.47000,30.00000,true,false
5.50000,36.50000,30.00000,true,false
5.51000,36.53000,30.00000,true,false
5.52000,36.56000,30.00000,true,false
5.53000,36.59000,30.00000,true,false
5.54000,36.62000,30.00000,true,false
5.55000,36.65000,30.00000,true,false
5.56000,36.68000,30.00000,true,false
5.57000,36.71000,30.00000,true,false
5.58000,36.74000,30.00000,true,false
5.59000,36.77000,30.00000,true,false
5.60000,36.80000,30.00000,true,false
5.61000,36.83000,30.00000,true,false
5.62000,36.86000,30.00000,true,false
5.63000,36.89000,30.00000,true,false
5.64000,36.92000,30.00000,true,false
5.65000,36.95000,30.00000,true,false
5.66000,36.98000,30.00000,true,false
5.67000,37.01000,30.00000,true,false
5.68000,37.04000,30.00000,true,false
5.69000,37.07000,30.00000,true,false
5.70000,37.10000,30.00000,true,false
5.71000,37.13000,30.00000,true,false
5.72000,37.16000,30.00000,true,false
5.73000,37.19000,30.00000,true,false
5.74000,37.22000,30.00000,true,false
5.75000,37.25000,30.00000,true,false
5.76000,37.28000,30.00000,true,false
5.77000,37.31000,30.00000,true,false
5.78000,37.34000,30.00000,true,false
5.79000,37.37000,30.00000,true,false
5.80000,37.40000,30.00000,true,false
5.81000,37.43000,30.00000,true,false
5.82000,37.46000,30.00000,true,false
5.83000,37.49000,30.00000,true,false
5.84000,37.52000,30.00000,true,false
5.85000,37.55000,30.00000,true,false
5.86000,37.58000,30.00000,true,false
5.87000,37.61000,30.00000,true,false
5.88000,37.64000,30.00000,true,false
5.89000,37.67000,30.00000,true,false
5.90000,37.70000,30.00000,true,false
5.91000,37.73000,30.00000,true,false
5.92000,37.76000,30.00000,true,false
5.93000,37.79000,30.00000,true,false
5.94000,37.82000,30.00000,true,false
5.95000,37.85000,30.00000,true,false
5.96000,37.88000,30.00000,true,false
5.97000,37.91000,30.00000,true,false
5.98000,37.94000,30.00000,true,false
5.99000,37.97000,30.00000,true,false
6.00000,38.00000,30.00000,true,false
6.01000,38.03000,30.00000,true,false
6.02000,38.06000,30.00000,true,false
6.03000,38.09000,30.00000,true,false
6.04000,38.12000,30.00000,true,false
6.05000,38.15000,30.00000,true,false
6.06000,38.18000,30.00000,true,false
6.07000,38.21000,30.00000,true,false
6.08000,38.24000,30.00000,true,false
6.09000,38.27000,30.00000,true,false
6.10000,38.30000,30.00000,true,false
6.11000,38.33000,30.00000,true,false
6.12000,38.36000,30.00000,true,false
6.13000,38.39000,30.00000,true,false
6.14000,38.42000,30.00000,true,false
6.15000,38.45000,30.00000,true,false
6.16000,38.48000,30.00000,true,false
6.17000,38.51000,30.00000,true,false
6.18000,38.54000,30.00000,true,false
6.19000,38.57000,30.00000,true,false
6.20000,38.60000,30.00000,true,false
6.21000,38.63000,30.00000,true,false
6.22000,38.66000,30.00000,true,false
6.23000,38.69000,30.00000,true,false
6.24000,38.72000,30.00000,true,false
6.25000,38.75000,30.00000,true,false
6.26000,38.78000,30.00000,true,false
6.27000,38.81000,30.00000,true,false
6.28000,38.84000,30.00000,true,false
6.29000,38.87000,30.00000,true,false
6.30000,38.90000,30.00000,true,false
6.31000,38.93000,30.00000,true,false
6.32000,38.96000,30.00000,true,false
6.33000,38.99000,30.00000,true,false
6.34000,39.02000,30.00000,true,false
6.35000,39.05000,30.00000,true,false
6.36000,39.08000,30.00000,true,false
6.37000,39.11000,30.00000,true,false
6.38000,39.14000,30.00000,true,false
6.39000,39.17000,30.00000,true,false
6.40000,39.20000,30.00000,true,false
6.41000,39.23000,30.00000,true,false
6.42000,39.26000,30.00000,true,false
6.43000,39.29000,30.00000,true,false
6.44000,39.32000,30.00000,true,false
6.45000,39.35000,30.00000,true,false
6.46000,39.38000,30.00000,true,false
6.47000,39.41000,30.00000,true,false
6.48000,39.44000,30.00000,true,false
6.49000,39.47000,30.00000,true,false
6.50000,39.50000,30.00000,true,false
6.51000,39.53000,30.00000,true,false
6.52000,39.56000,30.00000,true,false
6.53000,39.59000,30.00000,true,false
6.54000,39.62000,30.00000,true,false
6.55000,39.65000,30.00000,true,false
6.56000,39.68000,30.00000,true,false
6.57000,39.71000,30.00000,true,false
6.58000,39.74000,30.00000,true,false
6.59000,39.77000,30.00000,true,false
6.60000,39.80000,30.00000,true,false
6.61000,39.83000,30.00000,true,false
6.62000,39.86000,30.00000,true,false
6.63000,39.89000,30.00000,true,false
6.64000,39.92000,30.00000,true,false
6.65000,39.95000,30.00000,true,false
6.66000,39.98000,30.00000,true,false
6.67000,40.01000,30.00000,true,false
6.68000,40.04000,30.00000,true,false
6.69000,40.07000,30.00000,true,false
6.70000,40.10000,30.00000,true,false
6.71000,40.13000,30.00000,true,false
6.72000,40.16000,30.00000,true,false
6.73000,40.19000,30.00000,true,false
6.74000,40.22000,30.00000,true,false
6.75000,40.25000,30.00000,true,false
6.76000,40.28000,30.00000,true,false
6.77000,40.31000,30.00000,true,false
6.78000,40.34000,30.00000,true,false
6.79000,40.37000,30.00000,true,false
6.80000,40.40000,30.00000,true,false
6.81000,40.43000,30.00000,true,false
6.82000,40.46000,30.00000,true,false
6.83000,40.49000,30.00000,true,false
6.84000,40.52000,30.00000,true,false
6.85000,40.55000,30.00000,true,false
6.86000,40.58000,30.00000,true,false
6.87000,40.61000,30.00000,true,false
6.88000,40.64000,30.00000,true,false
6.89000,40.67000,30.00000,true,false
6.90000,40.70000,30.00000,true,false
6.91000,40.73000,30.00000,true,false
6.92000,40.76000,30.00000,true,false
6.93000,40.79000,30.00000,true,false
6.94000,40.82000,30.00000,true,false
6.95000,40.85000,30.00000,true,false
6.96000,40.88000,30.00000,true,false
6.97000,40.91000,30.00000,true,false
6.98000,40.94000,30.00000,true,false
6.99000,40.97000,30.00000,true,false
7.00000,41.00000,30.00000,true,false
7.01000,41.03000,30.00000,true,false
7.02000,41.06000,30.00000,true,false
7.03000,41.09000,30.00000,true,false
7.04000,41.12000,30.00000,true,false
7.05000,41.15000,30.00000,true,false
7.06000,41.18000,30.00000,true,false
7.07000,41.21000,30.00000,true,false
7.08000,41.24000,30.00000,true,false
7.09000,41.27000,30.00000,true,false
7.10000,41.30000,30.00000,true,false
7.11000,41.33000,30.00000,true,false
7.12000,41.36000,30.00000,true,false
7.13000,41.39000,30.00000,true,false
7.14000,41.42000,30.00000,true,false
7.15000,41.45000,30.00000,true,false
7.16000,41.48000,30.00000,true,false
7.17000,41.51000,30.00000,true,false
7.18000,41.54000,30.00000,true,false
7.19000,41.57000,30.00000,true,false
7.20000,41.60000,30.00000,true,false
7.21000,41.63000,30.00000,true,false
7.22000,41.66000,30.00000,true,false
7.23000,41.69000,30.00000,true,false
7.24000,41.72000,30.00000,true,false
7.25000,41.75000,30.00000,true,false
7.26000,41.78000,30.00000,true,false
7.27000,41.81000,30.00000,true,false
7.28000,41.84000,30.00000,true,false
7.29000,41.87000,30.00000,true,false
7.30000,41.90000,30.00000,true,false
7.31000,41.93000,30.00000,true,false
7.32000,41.96000,30.00000,true,false
